date_time,text,value
01/01/2012 00:00:00,Inner Nocturne,heavy metal
01/01/1988 00:00:00,Inquisition,heavy metal
01/01/2002 00:00:00,Irae,heavy metal
01/01/2002 00:00:00,Iskra,heavy metal
01/01/2006 00:00:00,IXXI,heavy metal
01/01/2007 00:00:00,J??rmungandr,heavy metal
01/01/1996 00:00:00,Joyless,heavy metal
01/01/1992 00:00:00,Judas Iscariot,heavy metal
01/01/2001 00:00:00,K??ltetod,heavy metal
01/01/2008 00:00:00,Kabalah,heavy metal
01/01/2004 00:00:00,Kaiserreich,heavy metal
01/01/1994 00:00:00,Kampfar,heavy metal
01/01/2003 00:00:00,Kargvint,heavy metal
01/01/1994 00:00:00,Keep of Kalessin,heavy metal
01/01/2001 00:00:00,Kermania,heavy metal
01/01/2003 00:00:00,Ketzer,heavy metal
01/01/1997 00:00:00,Khisanth,heavy metal
01/01/2000 00:00:00,Khold,heavy metal
01/01/2008 00:00:00,Kistvaen,heavy metal
01/01/2004 00:00:00,Kjeld,heavy metal
01/01/2004 00:00:00,Kladovest,heavy metal
01/01/2008 00:00:00,Krallice,heavy metal
01/01/2009 00:00:00,Krankhaft,heavy metal
01/01/1995 00:00:00,Krieg,heavy metal
01/01/1995 00:00:00,Krohm,heavy metal
01/01/2004 00:00:00,KromleK,heavy metal
01/01/1998 00:00:00,Kult ov Satan?ùchi??a,heavy metal
01/01/2007 00:00:00,Kvelertak,heavy metal
01/01/2000 00:00:00,Kvell,heavy metal
01/01/2007 00:00:00,Lamentations of the Ashen,heavy metal
01/01/2005 00:00:00,Lantl??s,heavy metal
01/01/2005 00:00:00,Lebensabend,heavy metal
01/01/1995 00:00:00,Legi??n,heavy metal
01/01/2006 00:00:00,Lergrev,heavy metal
01/01/2007 00:00:00,Licht erlischt...,heavy metal
01/01/2007 00:00:00,Lifeless Within,heavy metal
01/01/2000 00:00:00,Lost Life,heavy metal
01/01/2011 00:00:00,Loup Noir,heavy metal
01/01/1995 00:00:00,Lucifugum,heavy metal
01/01/2004 00:00:00,Lugburz Sleed,heavy metal
01/01/1998 00:00:00,Luna Ad Noctum,heavy metal
01/01/1994 00:00:00,Lux Occulta,heavy metal
01/01/1999 00:00:00,Lux??ria de Lillith,heavy metal
01/01/2007 00:00:00,Lycanthropy,heavy metal
01/01/2003 00:00:00,Lycanthropy's Spell,heavy metal
01/01/2008 00:00:00,Lykauges,heavy metal
01/01/2004 00:00:00,Lyrinx,heavy metal
01/01/1991 00:00:00,M?¶tiilation,heavy metal
01/01/2004 00:00:00,Make a Change... Kill Yourself,heavy metal
01/01/2004 00:00:00,Malefic Mist,heavy metal
01/01/2000 00:00:00,Malignance,heavy metal
01/01/1993 00:00:00,Manes,heavy metal
01/01/2003 00:00:00,Manetheren,heavy metal
01/01/1995 00:00:00,Mantak,heavy metal
01/01/1990 00:00:00,Marduk,heavy metal
01/01/1983 00:00:00,Master's Hammer,heavy metal
01/01/2002 00:00:00,Matriarch,heavy metal
01/01/1983 00:00:00,Mayhem,heavy metal
01/01/2007 00:00:00,MDP,heavy metal
01/01/2006 00:00:00,Mek Na Ver,heavy metal
01/01/1993 00:00:00,Melechesh,heavy metal
01/01/1999 00:00:00,Membaris,heavy metal
01/01/1996 00:00:00,Memorial,heavy metal
01/01/2006 00:00:00,Messiya,heavy metal
01/01/2000 00:00:00,Mgè?a,heavy metal
01/01/2010 00:00:00,Miasme,heavy metal
01/01/1994 00:00:00,Miasthenia,heavy metal
01/01/2003 00:00:00,Midnight,heavy metal
01/01/2004 00:00:00,Midwinter,heavy metal
01/01/1997 00:00:00,Minas Morgul,heavy metal
01/01/2004 00:00:00,Moderix,heavy metal
01/01/2002 00:00:00,Moloch,heavy metal
01/01/2010 00:00:00,Monolithian,heavy metal
01/01/2003 00:00:00,Mons Veneris,heavy metal
01/01/2008 00:00:00,Moonreich,heavy metal
01/01/1995 00:00:00,Moonsorrow,heavy metal
01/01/1992 00:00:00,Moonspell,heavy metal
01/01/1997 00:00:00,Morbid Funeral,heavy metal
01/01/1989 00:00:00,Morbid God,heavy metal
01/01/2003 00:00:00,Mordgrim,heavy metal
01/01/2003 00:00:00,Mordhell,heavy metal
01/01/2002 00:00:00,Moredhel,heavy metal
01/01/2008 00:00:00,Morgue Orgy,heavy metal
01/01/2001 00:00:00,Moria,heavy metal
01/01/2009 00:00:00,Morkum.Thu,heavy metal
01/01/2011 00:00:00,Morodh,heavy metal
01/01/2000 00:00:00,Morrigan,heavy metal
01/01/2003 00:00:00,Mramor,heavy metal
01/01/1997 00:00:00,Mystic Forest,heavy metal
01/01/2006 00:00:00,N??krh??rkh,heavy metal
01/01/2007 00:00:00,Nachtblut,heavy metal
01/01/2000 00:00:00,Nachtmystium,heavy metal
01/01/2004 00:00:00,Nae'blis,heavy metal
01/01/1992 00:00:00,Naglfar,heavy metal
01/01/2010 00:00:00,Namrasit,heavy metal
01/01/1996 00:00:00,Nargaroth,heavy metal
01/01/2004 00:00:00,Nargash,heavy metal
01/01/2001 00:00:00,Nasheim,heavy metal
01/01/2010 00:00:00,Nebiroth,heavy metal
01/01/2012 00:00:00,Necrochakal,heavy metal
01/01/1986 00:00:00,Necromancy,heavy metal
01/01/1989 00:00:00,Necromantia,heavy metal
01/01/1996 00:00:00,Neftaraka,heavy metal
01/01/2011 00:00:00,Negativvm,heavy metal
01/01/2003 00:00:00,Negator,heavy metal
01/01/2004 00:00:00,Nidsang,heavy metal
01/01/1990 00:00:00,Nifelheim,heavy metal
01/01/2004 00:00:00,Niflheim,heavy metal
01/01/2009 00:00:00,Nihilistic Misanthropy,heavy metal
01/01/1995 00:00:00,Nocte Obducta,heavy metal
01/01/2002 00:00:00,Nocturnal Amentia,heavy metal
01/01/1996 00:00:00,Nocturnal Breed,heavy metal
01/01/2004 00:00:00,Nocturnal Depression,heavy metal
01/01/2010 00:00:00,Nokturnal Hellstorm,heavy metal
01/01/1995 00:00:00,Nokturne,heavy metal
01/01/2010 00:00:00,Nontinuum,heavy metal
01/01/1999 00:00:00,Nordglanz,heavy metal
01/01/2003 00:00:00,Noromi Lucalen,heavy metal
01/01/2008 00:00:00,Northern Forest,heavy metal
01/01/2009 00:00:00,Nost,heavy metal
01/01/2006 00:00:00,Nox Illunis,heavy metal
01/01/2010 00:00:00,Nutr,heavy metal
01/01/2003 00:00:00,Nycticorax,heavy metal
01/01/1992 00:00:00,Obeisance,heavy metal
01/01/2009 00:00:00,Obsess??r,heavy metal
01/01/1994 00:00:00,Obsidian Gate,heavy metal
01/01/2005 00:00:00,Obsidian Kingdom,heavy metal
01/01/1994 00:00:00,Octinomos,heavy metal
01/01/2001 00:00:00,Odium Immortalis,heavy metal
01/01/2011 00:00:00,Ognivir,heavy metal
01/01/2008 00:00:00,Old Bones,heavy metal
01/01/1989 00:00:00,Old Funeral,heavy metal
01/01/1988 00:00:00,Opera IX,heavy metal
01/01/1997 00:00:00,Opus Nocturnales,heavy metal
01/01/1999 00:00:00,Orcrist,heavy metal
01/01/2014 00:00:00,Order,heavy metal
01/01/2006 00:00:00,Original Sin,heavy metal
01/01/1996 00:00:00,Orkus,heavy metal
01/01/1991 00:00:00,Osculum Infame,heavy metal
01/01/2001 00:00:00,Otargos,heavy metal
01/01/1995 00:00:00,Pagan,heavy metal
01/01/1994 00:00:00,Paganus Doctrina,heavy metal
01/01/1998 00:00:00,Panchrysia,heavy metal
01/01/2007 00:00:00,Panopticon,heavy metal
01/01/1993 00:00:00,Pantheon,heavy metal
01/01/1995 00:00:00,Paria,heavy metal
01/01/2007 00:00:00,Pavillon Rouge,heavy metal
01/01/2003 00:00:00,Permafrost,heavy metal
01/01/2001 00:00:00,Peste Noire,heavy metal
01/01/2003 00:00:00,Pestilential Shadows,heavy metal
01/01/2004 00:00:00,Posthum,heavy metal
01/01/2001 00:00:00,Power from Hell,heavy metal
01/01/1987 00:00:00,Primordial,heavy metal
01/01/1991 00:00:00,Profane Creation,heavy metal
01/01/2000 00:00:00,Profezia,heavy metal
01/01/1997 00:00:00,Prosatanos,heavy metal
01/01/2002 00:00:00,Ragor,heavy metal
01/01/2007 00:00:00,Raining Forest,heavy metal
01/01/1995 00:00:00,Raise Hell,heavy metal
01/01/2010 00:00:00,Rise in Hatred,heavy metal
01/01/1987 00:00:00,Rotting Christ,heavy metal
01/01/2006 00:00:00,Ruina,heavy metal
01/01/2006 00:00:00,Ruins,heavy metal
01/01/1995 00:00:00,S??lstafir,heavy metal
01/01/2009 00:00:00,Sacrificium Carmen,heavy metal
01/01/2005 00:00:00,Sad,heavy metal
01/01/2014 00:00:00,Sadness,heavy metal
01/01/2002 00:00:00,Sael,heavy metal
01/01/2000 00:00:00,Samhan,heavy metal
01/01/1985 00:00:00,Sarc??fago,heavy metal
01/01/1999 00:00:00,Sargeist,heavy metal
01/01/2014 00:00:00,Saritap,heavy metal
01/01/2006 00:00:00,Satanic Corpse,heavy metal
01/01/1998 00:00:00,Satanic Warmaster,heavy metal
01/01/1999 00:00:00,Satanist,heavy metal
01/01/2009 00:00:00,Satvrnia Tellvs,heavy metal
01/01/1990 00:00:00,Satyricon,heavy metal
01/01/2000 00:00:00,Sauron,heavy metal
01/01/2003 00:00:00,Schrat,heavy metal
01/01/2015 00:00:00,Seher,heavy metal
01/01/2003 00:00:00,Sepulchral Cries,heavy metal
01/01/1996 00:00:00,Serpens,heavy metal
01/01/2009 00:00:00,Setentia,heavy metal
01/01/1998 00:00:00,Shadows Ground,heavy metal
01/01/1996 00:00:00,Shining,heavy metal
01/01/2007 00:00:00,Shoulder of Orion,heavy metal
01/01/1990 00:00:00,Sigh,heavy metal
01/01/2004 00:00:00,Slaktare,heavy metal
01/01/1985 00:00:00,Slaughter Lord,heavy metal
01/01/2007 00:00:00,Slaughtered Priest,heavy metal
01/01/2005 00:00:00,Slavogorje,heavy metal
01/01/1981 00:00:00,Sodom,heavy metal
01/01/1999 00:00:00,Sodomizer,heavy metal
01/01/2008 00:00:00,Solstheim,heavy metal
01/01/2010 00:00:00,Somne,heavy metal
01/01/1993 00:00:00,Sorath,heavy metal
01/01/2006 00:00:00,Sorgeldom,heavy metal
01/01/2003 00:00:00,Soulfallen,heavy metal
01/01/2006 00:00:00,Sterbenzeit,heavy metal
01/01/2005 00:00:00,Stielas Storhett,heavy metal
01/01/2002 00:00:00,Stormfrost,heavy metal
01/01/1997 00:00:00,Striborg,heavy metal
01/01/2003 00:00:00,Styggelse,heavy metal
01/01/2006 00:00:00,Suamanucaedere,heavy metal
01/01/1992 00:00:00,Suicidal Winds,heavy metal
01/01/1993 00:00:00,Summoning,heavy metal
01/01/2009 00:00:00,Sun Devoured Earth,heavy metal
01/01/2006 00:00:00,Sun of the Blind,heavy metal
01/01/1999 00:00:00,Sun of the Sleepless,heavy metal
01/01/1996 00:00:00,Surrender of Divinity,heavy metal
01/01/2002 00:00:00,Svalbard,heavy metal
01/01/2012 00:00:00,Svartden,heavy metal
01/01/2006 00:00:00,Svarti Loghin,heavy metal
01/01/2003 00:00:00,Svartkraft,heavy metal
01/01/1999 00:00:00,Svartpest,heavy metal
01/01/1993 00:00:00,Svartsyn,heavy metal
01/01/2008 00:00:00,SYMD,heavy metal
01/01/2004 00:00:00,Sytry,heavy metal
01/01/1993 00:00:00,Taake,heavy metal
01/01/1998 00:00:00,Temple of Baal,heavy metal
01/01/1995 00:00:00,Thargos,heavy metal
01/01/1992 00:00:00,The Ancient's Rebirth,heavy metal
01/01/2003 00:00:00,The Last Knell,heavy metal
01/01/2008 00:00:00,The Rustling of Leaves,heavy metal
01/01/2005 00:00:00,The True Nihilist,heavy metal
01/01/2011 00:00:00,Thehappymask,heavy metal
01/01/2004 00:00:00,Theosophy,heavy metal
01/01/1993 00:00:00,Thornspawn,heavy metal
01/01/2007 00:00:00,Thr??nenkind,heavy metal
01/01/2007 00:00:00,Thriumvirath,heavy metal
01/01/2004 00:00:00,Thromos,heavy metal
01/01/2005 00:00:00,Thurs,heavy metal
01/01/1993 00:00:00,Thy Majesty,heavy metal
01/01/1995 00:00:00,Thyrfing,heavy metal
01/01/1998 00:00:00,Tjolgtjar,heavy metal
01/01/2006 00:00:00,Todeskult,heavy metal
01/01/2008 00:00:00,Todessucht,heavy metal
01/01/1998 00:00:00,Totenburg,heavy metal
01/01/1999 00:00:00,Toxic Holocaust,heavy metal
01/01/2007 00:00:00,Transitus Mortalis,heavy metal
01/01/2006 00:00:00,Trauer,heavy metal
01/01/1995 00:00:00,Triumphator,heavy metal
01/01/1999 00:00:00,Trollech,heavy metal
01/01/1993 00:00:00,Tsjuder,heavy metal
01/01/2005 00:00:00,Twilight,heavy metal
01/01/2001 00:00:00,Ulvdalir,heavy metal
01/01/2004 00:00:00,Unholy Crucifix,heavy metal
01/01/2009 00:00:00,Unjoy,heavy metal
01/01/1997 00:00:00,Unlight,heavy metal
01/01/1992 00:00:00,Urgehal,heavy metal
01/01/1998 00:00:00,Urgrund,heavy metal
01/01/2012 00:00:00,Uroboros,heavy metal
01/01/2001 00:00:00,Uruk-Hai,heavy metal
01/01/2011 00:00:00,Usnea,heavy metal
01/01/1998 00:00:00,Vae Solis,heavy metal
01/01/2006 00:00:00,Vae Tertium,heavy metal
01/01/1996 00:00:00,Valkiria,heavy metal
01/01/1989 00:00:00,Varathron,heavy metal
01/01/1997 00:00:00,Vardan,heavy metal
01/01/2002 00:00:00,Vargsang,heavy metal
01/01/1994 00:00:00,Ved Buens Ende,heavy metal
01/01/1979 00:00:00,Venom,heavy metal
01/01/2012 00:00:00,Vent d'Automne,heavy metal
01/01/1997 00:00:00,Verdeleth,heavy metal
01/01/1998 00:00:00,Verdunkeln,heavy metal
01/01/2007 00:00:00,VI,heavy metal
01/01/2006 00:00:00,Vietah,heavy metal
01/01/2008 00:00:00,Vindbok,heavy metal
01/01/1999 00:00:00,Vinterkrig,heavy metal
01/01/2007 00:00:00,Vinterthron,heavy metal
01/01/1992 00:00:00,Vlad Tepes,heavy metal
01/01/2003 00:00:00,Volahn,heavy metal
01/01/2004 00:00:00,Voluntaria,heavy metal
01/01/2003 00:00:00,Vordr,heavy metal
01/01/2004 00:00:00,Vreid,heavy metal
01/01/2004 00:00:00,W?¶rm,heavy metal
01/01/2007 00:00:00,Waffentr??ger Luzifers,heavy metal
01/01/2005 00:00:00,Waldgefl?¶ster,heavy metal
01/01/1992 00:00:00,Wallachia,heavy metal
01/01/2009 00:00:00,Wampyric Bloodlust,heavy metal
01/01/1998 00:00:00,Watain,heavy metal
01/01/1997 00:00:00,Weakling,heavy metal
01/01/2002 00:00:00,Wedard,heavy metal
01/01/2007 00:00:00,White Medal,heavy metal
01/01/2002 00:00:00,Wildes Heer,heavy metal
01/01/2003 00:00:00,Winds of Funeral,heavy metal
01/01/2009 00:00:00,Winter Depression,heavy metal
01/01/2008 00:00:00,Winter Grief,heavy metal
01/01/1998 00:00:00,Winter of Sin,heavy metal
01/01/2005 00:00:00,Winterlore,heavy metal
01/01/2006 00:00:00,Witching Hour,heavy metal
01/01/1992 00:00:00,Witchtrap,heavy metal
01/01/2010 00:00:00,Woland,heavy metal
01/01/2000 00:00:00,Wold,heavy metal
01/01/2005 00:00:00,Wolfshade,heavy metal
01/01/1993 00:00:00,Wolfsmond,heavy metal
01/01/2001 00:00:00,Wolfthorn,heavy metal
01/01/2005 00:00:00,Wolftribe,heavy metal
01/01/2002 00:00:00,Wolves in the Throne Room,heavy metal
01/01/2007 00:00:00,Woman Is the Earth,heavy metal
01/01/2002 00:00:00,Woods of Ypres,heavy metal
01/01/2014 00:00:00,Wormwood,heavy metal
01/01/2007 00:00:00,Wrath Passion,heavy metal
01/01/1995 00:00:00,Xasthur,heavy metal
01/01/2009 00:00:00,Xerbittert,heavy metal
01/01/2010 00:00:00,Ygg,heavy metal
01/01/2009 00:00:00,Young and in the Way,heavy metal
01/01/1996 00:00:00,Zarathustra,heavy metal
01/01/1999 00:00:00,Zebulon Kosted,heavy metal
01/01/1989 00:00:00,Zemial,heavy metal
01/01/1998 00:00:00,Zerst??rer,heavy metal
01/01/2006 00:00:00,Zifir,heavy metal
01/01/2007 00:00:00,Zofos,heavy metal
01/01/2004 00:00:00,Zog,heavy metal
01/01/2001 00:00:00,Zwartketterij,heavy metal
01/01/2004 00:00:00,Anderson Family Bluegrass Band,traditional country
01/01/1980 00:00:00,Austin Lounge Lizards,traditional country
01/01/2014 00:00:00,Badlands,traditional country
01/01/1999 00:00:00,Chatham County Line,traditional country
01/01/1999 00:00:00,Mountain Heart,traditional country
01/01/1969 00:00:00,New Riders of the Purple Sage,traditional country
01/01/2007 00:00:00,Old Man Markley,traditional country
01/01/1995 00:00:00,Split Lip Rayfield,traditional country
01/01/1989 00:00:00,The Coal Porters,traditional country
01/01/1993 00:00:00,The Gibson Brothers,traditional country
01/01/2010 00:00:00,The High Bar Gang,traditional country
01/01/1974 00:00:00,The Wood Brothers,traditional country
01/01/2003 00:00:00,Wires & Wood,traditional country
01/01/2009 00:00:00,Zorita,traditional country
01/01/2012 00:00:00,All Them Witches,traditional blues
01/01/2009 00:00:00,Anabasi Road,traditional blues
01/01/2011 00:00:00,Andy T - Nick Nixon Band,traditional blues
01/01/1973 00:00:00,Barrelhouse,traditional blues
01/01/1970 00:00:00,Bemibek,traditional blues
01/01/2005 00:00:00,Blackstratblues,traditional blues
01/01/2012 00:00:00,Blahalouisiana,traditional blues
01/01/1976 00:00:00,Blues Company,traditional blues
01/01/2007 00:00:00,Blues Power Band,traditional blues
01/01/1991 00:00:00,Borrowed Tunes,traditional blues
01/01/2008 00:00:00,Bourbon Blues Band,traditional blues
01/01/2013 00:00:00,Braver than Fiction,traditional blues
01/01/1978 00:00:00,Cameo Blues Band,traditional blues
01/01/1965 00:00:00,Chicken Shack,traditional blues
01/01/2012 00:00:00,Child,traditional blues
01/01/1988 00:00:00,Compromise Blue,traditional blues
01/01/2005 00:00:00,?ù?? ??ù???ù? ????????,traditional blues
01/01/2001 00:00:00,Deadstring Brothers,traditional blues
01/01/1997 00:00:00,Dolly Bus Band,traditional blues
01/01/2001 00:00:00,El Plan Gardel,traditional blues
01/01/1984 00:00:00,El Tri,traditional blues
01/01/1992 00:00:00,Fathead,traditional blues
01/01/2012 00:00:00,Field Trip to the Moon,traditional blues
01/01/2012 00:00:00,Filthy Lucre,traditional blues
01/01/2007 00:00:00,Funky Brothers ??????????¶?,traditional blues
01/01/2010 00:00:00,Gasmoney,traditional blues
01/01/1989 00:00:00,Golden Smog,traditional blues
01/01/2010 00:00:00,Goy Boy McIlroy,traditional blues
01/01/2014 00:00:00,High Fighter,traditional blues
01/01/2014 00:00:00,Husky Tones,traditional blues
01/01/2008 00:00:00,Kill It Kid,traditional blues
01/01/1983 00:00:00,Krakowska Grupa Bluesowa,traditional blues
01/01/1984 00:00:00,Krausberry,traditional blues
01/01/2011 00:00:00,L?? Betre,traditional blues
01/01/1997 00:00:00,Latvian Blues Band,traditional blues
01/01/2013 00:00:00,MAMMOTHWING,traditional blues
01/01/1982 00:00:00,Monaco Blues Band,traditional blues
01/01/2004 00:00:00,Naranjito Blues,traditional blues
01/01/2008 00:00:00,Newrising,traditional blues
01/01/1996 00:00:00,North Mississippi Allstars,traditional blues
01/01/1984 00:00:00,Old Bluesters,traditional blues
01/01/2014 00:00:00,Otto and the Witch Club,traditional blues
01/01/2005 00:00:00,Peggy Sue,traditional blues
01/01/1993 00:00:00,Phantom Blues Band,traditional blues
01/01/2001 00:00:00,Proud Mary,traditional blues
01/01/2004 00:00:00,Red Hot Blues Sisters,traditional blues
01/01/2012 00:00:00,RedWitch Johnny,traditional blues
01/01/1998 00:00:00,Rhythm Bombs,traditional blues
01/01/1966 00:00:00,Savoy Brown,traditional blues
01/01/1986 00:00:00,Slim Panatella and the Mellow Virginians,traditional blues
01/01/2014 00:00:00,SOUL VISTAS,traditional blues
01/01/2005 00:00:00,Stonebride,traditional blues
01/01/2014 00:00:00,Sulfur Giant,traditional blues
01/01/2013 00:00:00,Swampgrass,traditional blues
01/01/2000 00:00:00,T-99,traditional blues
01/01/2010 00:00:00,Tedeschi Trucks Band,traditional blues
01/01/2003 00:00:00,The Audreys,traditional blues
01/01/2016 00:00:00,The Bad Day Blues Band,traditional blues
01/01/2012 00:00:00,The Bluefields,traditional blues
01/01/2005 00:00:00,The Brew,traditional blues
01/01/2010 00:00:00,The Buffalo Skinners,traditional blues
01/01/2001 00:00:00,The Cherry Blues Project,traditional blues
01/01/2006 00:00:00,The Harpoonist & the Axe Murderer,traditional blues
01/01/1979 00:00:00,The Holmes Brothers,traditional blues
01/01/2014 00:00:00,The Monday Blackouts,traditional blues
01/01/2001 00:00:00,The Mustangs,traditional blues
01/01/2016 00:00:00,The New Customs,traditional blues
01/01/1972 00:00:00,The Nighthawks,traditional blues
01/01/2007 00:00:00,The Oxbow Lake Band,traditional blues
01/01/2010 00:00:00,The Strypes,traditional blues
01/01/1999 00:00:00,The Vagrants,traditional blues
01/01/2009 00:00:00,This Boy Wonders,traditional blues
01/01/1968 00:00:00,Three Souls in My Mind,traditional blues
01/01/2005 00:00:00,Tie-Dye Quartet,traditional blues
01/01/2014 00:00:00,Tinalien,traditional blues
01/01/1991 00:00:00,Vargas Blues Band,traditional blues
01/01/2007 00:00:00,Vestbo Trio,traditional blues
01/01/2011 00:00:00,Wooden Horse,traditional blues
01/01/2006 00:00:00,1 Shot 2 Many,rock & roll / roots
01/01/2013 00:00:00,100 Watt Vipers,rock & roll / roots
01/01/1989 00:00:00,4 Non Blondes,rock & roll / roots
01/01/2012 00:00:00,A Day as Wolves,rock & roll / roots
01/01/2009 00:00:00,Alabama Shakes,rock & roll / roots
01/01/2003 00:00:00,Back Door Slam,rock & roll / roots
01/01/1973 00:00:00,Bad Company,rock & roll / roots
01/01/1994 00:00:00,BBM,rock & roll / roots
01/01/1965 00:00:00,Big Brother & the Holding Company,rock & roll / roots
01/01/2011 00:00:00,Blackwater Prophet,rock & roll / roots
01/01/1968 00:00:00,Blind Faith,rock & roll / roots
01/01/1976 00:00:00,Blues Brothers,rock & roll / roots
01/01/2003 00:00:00,Bourbon Boys,rock & roll / roots
01/01/1968 00:00:00,Breakout,rock & roll / roots
01/01/1965 00:00:00,Canned Heat,rock & roll / roots
01/01/1968 00:00:00,Climax Blues Band,rock & roll / roots
01/01/1990 00:00:00,Clutch,rock & roll / roots
01/01/1966 00:00:00,Cream,rock & roll / roots
01/01/1967 00:00:00,Crow,rock & roll / roots
01/01/2015 00:00:00,????????ù??? ????????ùÅ????ù?ù? ?ù??ù?ùÅ??????ùÅ??,rock & roll / roots
01/01/2014 00:00:00,?????? ????ù?ù???ù???ù???ù?,rock & roll / roots
01/01/1973 00:00:00,Dè¶em,rock & roll / roots
01/01/1970 00:00:00,Derek and the Dominos,rock & roll / roots
01/01/2010 00:00:00,Drenge,rock & roll / roots
01/01/2009 00:00:00,??????????????ùçZ,rock & roll / roots
01/01/2011 00:00:00,Electric Hoodoo,rock & roll / roots
01/01/1970 00:00:00,Elf,rock & roll / roots
01/01/1967 00:00:00,Elmer Gantry's Velvet Opera,rock & roll / roots
01/01/2007 00:00:00,Faith & Spirit,rock & roll / roots
01/01/1969 00:00:00,Felt,rock & roll / roots
01/01/1967 00:00:00,Fleetwood Mac,rock & roll / roots
01/01/1968 00:00:00,Fraternity of Man,rock & roll / roots
01/01/1968 00:00:00,Free,rock & roll / roots
01/01/1969 00:00:00,Frumpy,rock & roll / roots
01/01/1976 00:00:00,George Thorogood & The Destroyers,rock & roll / roots
01/01/1994 00:00:00,Gov't Mule,rock & roll / roots
01/01/2012 00:00:00,His Masters Voice,rock & roll / roots
